kategorien;blog-titel;web-scraper-order;web-scraper-start-url;kategorien-href;weiter-button;weiter-button-href
Agile Innovation;Swissteach AG gemeinsam mit CULTURE CONTACT auf dem Vormarsch in Sachen «Kulturelle Kompetenz»;1616361332-2604;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Empfehlung: Future of Work Podcast der Bertelsmann Stiftung;1616361332-2609;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Digitaltag Schweiz 2019: In unserer Digital-Entrepreneurship-Werkstatt spüren Schülerinnen und Schüler ersten Unternehmergeist;1616361332-2608;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Unser Beitrag “The Startup Collaboration Model” im Buch Ecosystem Innovation von Kickstart;1616361332-2606;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Forum Day: Rückblick auf den «Smart IoT & Mobile Business Award»;1616361332-2610;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Erfolgsfaktoren für digitale Solutions: Wie steht es um die Innovationskultur in Ihrem Unternehmen?;1616361332-2601;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;45 Vorschläge, wie ein Garagenbetrieb effizienter wird – Studierende analysieren die «Autowerkstatt der Zukunft»;1616361332-2607;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Vision Videos – ein Medium für eine geteilte Projektvision in studentischen Teams oder im Unternehmen;1616361332-2600;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Unsere Empfehlung: Online Brainstorming Tool „Miro“;1616361332-2605;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Teil 5/5 [Lernkultur]: Raum für neue Lernkultur an der Uni St.Gallen – Warum “positive Fehlerkultur” ein unglücklicher Begriff ist;1616361332-2603;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Agile Innovation;Zwanzig Aspekte von Innovationskultur, um digitale Lösungen zu entwickeln – Wie steht es bei Ihnen?;1616361332-2602;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/agile-innovation/;;
Allgemein;Insights vom 49. St.Gallen Symposium zum Thema “Capital for Purpose”;1616361330-2598;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/allgemein/;;
Allgemein;Unsere Linktipps im Februar;1616361330-2599;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/allgemein/;;
Artificial Intelligence;Manipulierte Videos: Die Gefahr durch Deepfakes;1616361328-2595;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;Swissteach AG gemeinsam mit CULTURE CONTACT auf dem Vormarsch in Sachen «Kulturelle Kompetenz»;1616361328-2590;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;Roboter löst Rubik’s Cube ohne menschliche Hilfe;1616361328-2592;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;3. Startfeld Innovationsforum zum Thema “Jäger & Sammler: Mehrwert durch Datennutzung”;1616361328-2594;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;Trendradar von fortiss zu aktuellen Softwarethemen;1616361328-2589;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;3 spannende KI-Startups vom «World Summit AI» in Amsterdam;1616361328-2591;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;AI for Everyone: Ein empfehlenswerter Crashkurs über Künstliche Intelligenz;1616361328-2596;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;AI generierte Gesichter: Können wir unseren Augen noch trauen?;1616361328-2597;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Artificial Intelligence;Eddy: ein KI-Reiseassistent per Chat und Sprachnachricht;1616361328-2593;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/artificial-intelligence/;;
Corporate Entrepreneurship;Empfehlung: Future of Work Podcast der Bertelsmann Stiftung;1616361325-2587;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/corporate-entrepreneurship/;;
Corporate Entrepreneurship;Highlights vom Start Summit: Auf der Suche nach dem «Unicorn»;1616361325-2588;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/corporate-entrepreneurship/;;
Cyber Security;Jami – sicher chatten durch Blockchain;1616361323-2586;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/cyber-security/;;
Cyber Security;“Turbo-Digitizing at the Expense of Security?” Webinar mit Mario Silic und Shira Kaplan;1616361323-2584;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/cyber-security/;;
Cyber Security;Mehr (digitale) Privatsphäre durch besondere Kleidung?;1616361323-2585;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/cyber-security/;;
Digital;Noch bis zum 3. März Ihre Lösung einreichen und den Smart IoT oder Mobile Business Award 2020 gewinnen;1616361317-2556;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Neues Projekt mit Smartfeld: filMINT für Kinder und Jugendliche;1616361306-2488;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Digital Twin – Was bringt eine virtuelle Vorlage am Beispiel Predictive Maintainance?;1616361309-2507;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;eSports Boom: Der Sport, der keiner sein darf;1616361311-2517;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Webbrowser – Was gibt es neben Google Chrome und Safari sonst noch?;1616361309-2504;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Lach- und Sachgeschichten von der Maus: SmartHome;1616361306-2497;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Verhältnis Digitalisierung in Deutschland vs. USA – wo sind die Unterschiede?;1616361309-2509;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Management Weiterbildung – Megatrends sprechen für Aufwind;1616361321-2574;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Fortschrittsverfolgung der Digitalen Transformation im Unternehmen – ausgehend von Digitale Reife Assessments;1616361319-2565;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Save the Date! Am 14. Mai 2020 findet der nächste Smart IoT & Mobile Business Forum Day statt.;1616361315-2541;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Smarte Zigaretten – wie Philip Morris das Internet of Things ad absurdum führt;1616361311-2518;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Bachelorstudierende entwickeln innovative Ideen mit Hilfe des «IoT Service Kits»;1616361315-2542;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Jäger, Hirten, Krtiker – Eine Utopie für die digitale Gesellschaft (Buchreview);1616361313-2530;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;E-LEARNING SO GEFRAGT WIE NOCH NIE;1616361321-2580;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Zurück ins Büro? Mit diesen Veränderungen könnte es gehen (trotz Corona);1616361306-2495;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Die Zukunft des Lernens: ein Goldman Sachs Briefing;1616361313-2528;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Google Duplex: Guten Tag, ich möchte einen Tisch für 4 Personen am Mittwochabend reservieren;1616361311-2515;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Teil 4/5 [Lernkultur]: Raum für neue Lernkultur an der Uni St.Gallen – Was bedeutet “Agil” wirklich?;1616361317-2548;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Clockify – ein Zeiterfassungssystem für projektübergreifende Teams;1616361313-2525;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Künstliche Intelligenz und Kunst: Ersetzt KI bald auch die Künstler;1616361313-2533;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;eLearning an Hochschulen – fehlende Bereitschaft der Dozierenden?;1616361315-2545;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;4 Tipps für die Einbindung von Videos in die Lehre – eine Studie mit Ergebnissen von vor Covid19;1616361321-2581;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Konfrontiert mit einer Flut von Kooperationsanfragen: So meistern Sportorganisationen die systematische Analyse und Bearbeitung;1616361321-2575;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;(Nicht) noch ein Sprachassistenten oder „Hallo Magenta!“;1616361311-2523;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Online-Veranstaltung am 22./23. Feb:  «Willkommen in den Zwanzigern – gewinnen und scheitern mit digitaler Bildung»;1616361306-2493;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;«Microsoft Teams»: eine Vereinigung von bisher separaten Teamarbeitstools;1616361313-2526;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Highlights aus dem Kurzreport „Transformation in der Praxis“;1616361311-2520;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Maschinelles Lernen bei den Zooglern im neuen Office;1616361309-2510;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Unsere Empfehlung: Online Brainstorming Tool „Miro“;1616361317-2551;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Erfolgsfaktoren für digitale Solutions: Wie steht es um die Innovationskultur in Ihrem Unternehmen?;1616361321-2577;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Kleines E-Learning Glossar;1616361321-2579;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Replika: Mit einem Bot über Gefühle reden;1616361313-2531;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Arbeitsform „Freelancer“ unter die Lupe genommen;1616361309-2505;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Die Numerokratie greift um sich – Wirken Rankings, Likes und Sternchen wie selbstverordnete Freiheitsberaubung?;1616361309-2502;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Die Entwicklung zur Mikromobilität in Europa: Der E-Tretroller;1616361313-2527;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Die Sprache der Videokonferenzen: die wichtigsten Handzeichen;1616361319-2561;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Cellulo: mit einem Roboter Schreiben lernen;1616361317-2558;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Digital Storytelling am Zukunftstag;1616361306-2498;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Big Data in der Lehre (be)greifbar machen;1616361317-2559;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Zukunftsforscher Janszky über unser Leben und Arbeiten im Jahr 2030;1616361317-2549;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Sound of Colleagues – Geräusche aus dem Büro;1616361319-2571;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Safefood.ai – Mit künstlicher Intelligenz zu mehr Lebensmittelsicherheit;1616361313-2535;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Studie – Digital Transformation Index 2020 von Dell Technologies;1616361306-2499;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Research Salon Online via ZOOM;1616361317-2550;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Motivation für die Online-Lehre: das preisgekrönte Video von Maryam Tsegaye;1616361306-2490;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Methoden zur effektiveren Gestaltung von E-Postern;1616361306-2494;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Storytelling im eLearning Kontext – Tipps für die Praxis;1616361319-2560;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Privacy International: Eine Organisation gegen den Datenkapitalismus;1616361313-2532;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Call for Papers: WuM Heft Themenschwerpunkt «Digitale Plattformen und Ökosysteme»;1616361321-2576;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Studie zu E-Learning Trends – wie klappt das E-Learning bei Ihnen im Unternehmen?;1616361319-2566;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;360-Grad Bilder und VR-Brillen erklärt von der Maus;1616361321-2572;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Bildungseinrichtungen digital transformiert;1616361309-2500;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;3. Startfeld Innovationsforum zum Thema “Jäger & Sammler: Mehrwert durch Datennutzung”;1616361313-2529;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Mehr (digitale) Privatsphäre durch besondere Kleidung?;1616361315-2536;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Zwanzig Aspekte von Innovationskultur, um digitale Lösungen zu entwickeln – Wie steht es bei Ihnen?;1616361319-2567;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Digitalisierung im Stadion – die Entwicklung einer mobilen Spieltags-App;1616361319-2569;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Die Digital-Entrepreneurship-Werkstatt auf der LEARNTEC2020;1616361317-2557;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Digital Storytelling – möglicher Einsatz im Bildungskontext;1616361321-2578;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Angstbefreites Scheitern – ein Interview mit Prof. Dr. Andrea Back in der HZ;1616361317-2554;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Der Tisch als Zentrum in der Zukunftswohnung;1616361309-2508;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Kostenloses E-Learning zu Präventionsmassnahmen des Coronavirus;1616361317-2555;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;4;https://aback-blog.iwi.unisg.ch/category/digital/page/4/
Digital;Wie fühlt es sich an von Robotern bekocht zu werden?;1616361315-2543;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Eddy: ein KI-Reiseassistent per Chat und Sprachnachricht;1616361315-2544;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Jami – sicher chatten durch Blockchain;1616361315-2539;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Mit dem Selfie zur mobilen Bewerbung?;1616361313-2524;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Wer die Leitungsfunktion für digitale Transformation inne hat;1616361309-2501;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Frank Thelen und die Digitalisierung der Schule: einfach mal machen!;1616361315-2540;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Wie Videoüberwachung einen neuen Make-up-Stil hervorbringt;1616361311-2512;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;IOTA: Das Zahlungssystem im “Internet of Things”;1616361311-2516;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Was lesen Digital Manager? Fachzeitschriften vs. Soziale Medien;1616361309-2503;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Call for Papers: WuM Heft 5 Themenschwerpunkt “IT und Sport”;1616361319-2564;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Trendradar von fortiss zu aktuellen Softwarethemen;1616361319-2562;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;45 Vorschläge, wie ein Garagenbetrieb effizienter wird – Studierende analysieren die «Autowerkstatt der Zukunft»;1616361315-2546;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Learning Analytics – Das Lernen der Zukunft basiert auf Smart Data;1616361321-2573;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Überraschungen beim digitalen Reifegrad – Vortrag von Andrea Back;1616361309-2506;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;“Business-Thinking”-Fokus im Master-Kurs;1616361306-2489;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;High-Resolution Prototyp für das Gesundheitswesen;1616361319-2563;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Tipps und Tricks für erfolgreiches Präsentieren in Videokonferenzen;1616361306-2496;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;ZPE 2020: Digitaler Thementag „Learning & Training“ am 14. Oktober;1616361321-2583;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Drohnen im Zirkus Cirque du Soleil – Wie verändert die Technologie die Zirkusaufführung?;1616361309-2511;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;8;https://aback-blog.iwi.unisg.ch/category/digital/page/8/
Digital;Vision Videos – ein Medium für eine geteilte Projektvision in studentischen Teams oder im Unternehmen;1616361306-2492;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Garagisten und die Digitale Transformation;1616361311-2519;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Digitaltag Schweiz 2019: In unserer Digital-Entrepreneurship-Werkstatt spüren Schülerinnen und Schüler ersten Unternehmergeist;1616361315-2547;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Swissteach AG gemeinsam mit CULTURE CONTACT auf dem Vormarsch in Sachen «Kulturelle Kompetenz»;1616361319-2570;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Bund und Verbände lancieren Cybersecurity-Schnelltest für KMU;1616361313-2534;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;6;https://aback-blog.iwi.unisg.ch/category/digital/page/6/
Digital;Bekanntgabe der nominierten Lösungen des Forum Day 2020;1616361319-2568;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;3;https://aback-blog.iwi.unisg.ch/category/digital/page/3/
Digital;Regierung bewilligt ITBO-Projektauftrag zur Digital-Entrepreneurship-Werkstatt;1616361321-2582;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;2;https://aback-blog.iwi.unisg.ch/category/digital/page/2/
Digital;Neue EU-Urheberrechtsreform: Ein Filter für das Internet;1616361311-2513;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Changing the Game: Der Aufstieg von Sports Analytics;1616361311-2514;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Wie Digital Corporate Publishing heute funktioniert;1616361311-2521;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
Digital;Global Learning Landscape 2021;1616361306-2491;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;;
Digital;Aufruf zu Einreichungen bis 3.3.2020 für die Smart IoT und Mobile Business Best Practice Awards;1616361315-2537;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;3 spannende KI-Startups vom «World Summit AI» in Amsterdam;1616361315-2538;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;5;https://aback-blog.iwi.unisg.ch/category/digital/page/5/
Digital;Und was bedeutet die Digitalisierung für unsere Branche?;1616361311-2522;https://aback-blog.iwi.unisg.ch/;https://aback-blog.iwi.unisg.ch/category/digital/;7;https://aback-blog.iwi.unisg.ch/category/digital/page/7/
